contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,league_name,date,country,9,15,16,17,18,19,20,22,23,24,25,29,56,63,64,72,73,74,75,76,78,79,80,81,82,83,89,100,101,102,103,108,120,121,138,146,147,154,160,214,215,230,231,233,273,280,281,282,321,322,324,326,327,328,353,374,375,390,391,395,396,458,472,sequenceId,possessionId,keyPass,140,141,318,210,6,26,107,61,65,77,86,113,114,153,60,85,87,323,338,468,62,122,133,71,84,136,139,216,217,68,276,69,300
ajtb177oqwawkdwbqhldmq6mx,B 93,2832639159,554,15,2,59,6,A. Ahmad,4csz412vb3lquessbnf999ct0,1,89.0,62.0,2025-08-08T18:15:28.233,2025-08-11T08:29:15,"{""id"": 5827004947, ""qualifierId"": 56, ""value"": ""Center""}",1.0,byt0rdri3jylo021u4gswxb10,Hobro vs B 93,1_Division,2025-08-08,DNK,,NaN,NaN,true,NaN,,NaN,NaN,true,NaN,NaN,true,Center,NaN,NaN,true,NaN,NaN,NaN,true,NaN,,NaN,,NaN,,NaN,NaN,NaN,52.6,8.2,,NaN,NaN,NaN,98.1,53.6,true,,NaN,NaN,NaN,NaN,537,NaN,NaN,NaN,NaN,0.2371843159198761,0.23866893351078033,NaN,1,2,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2832639383,557,13,2,59,27,C. Björk,x3ad9hfxts6jpfugy3kvq9d5,1,77.1,59.7,2025-08-08T18:15:49.897,2025-08-08T18:17:05,"{""id"": 5827007367, ""qualifierId"": 102, ""value"": ""46.4""}",NaN,byt0rdri3jylo021u4gswxb10,Hobro vs B 93,1_Division,2025-08-08,DNK,,NaN,NaN,NaN,true,,true,true,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,46.4,52.8,,true,NaN,NaN,NaN,NaN,NaN,,NaN,true,98.8,51.1,NaN,NaN,NaN,NaN,NaN,0.02189517579972744,0.0,NaN,3,2,NaN,,NaN,NaN,,,NaN,NaN,true,NaN,,,,,,,,,NaN,,NaN,NaN,NaN,,,,NaN,,true,,NaN,NaN,NaN,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2832647411,640,13,2,71,22,O. Klitten,e19g5bz7s9wqcvj8mttztxi0a,1,77.7,45.0,2025-08-08T18:27:44.937,2025-08-08T18:28:54,"{""id"": 5827050387, ""qualifierId"": 22}",1.0,byt0rdri3jylo021u4gswxb10,Hobro vs B 93,1_Division,2025-08-08,DNK,,NaN,NaN,NaN,true,,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,56.6,63.9,,true,NaN,NaN,NaN,NaN,NaN,,NaN,true,97.5,51.1,NaN,NaN,NaN,NaN,NaN,0.0920080617070198,0.0,true,1,2,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,NaN,NaN,true,,,,NaN,,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2832645485,658,16,2,68,15,O. Addo,kqj7nh6pqmqbt0abyyu0fcpg,1,83.9,50.3,2025-08-08T18:24:37.256,2025-08-11T08:29:23,"{""id"": 5827040035, ""qualifierId"": 321, ""value"": ""0.33462581038475037""}",1.0,byt0rdri3jylo021u4gswxb10,Hobro vs B 93,1_Division,2025-08-08,DNK,,NaN,NaN,true,NaN,,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,true,,NaN,,NaN,NaN,NaN,48.1,8.9,,NaN,NaN,NaN,NaN,NaN,true,,true,NaN,93.0,50,NaN,NaN,NaN,NaN,NaN,0.33462581038475037,0.30977097153663635,NaN,1,1,NaN,,2025-08-08 19:24:36.242,68:14.083,,,6.6,50.4,NaN,NaN,,,,,,,,,NaN,,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,NaN,618,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2832646367,664,16,2,69,31,F. Isaki,86mx27krl6c613x6e3t9g3cic,1,91.1,63.2,2025-08-08T18:25:54.041,2025-08-11T08:29:18,"{""id"": 5835411577, ""qualifierId"": 396, ""value"": ""40.3""}",1.0,byt0rdri3jylo021u4gswxb10,Hobro vs B 93,1_Division,2025-08-08,DNK,,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,true,Center,NaN,true,true,NaN,NaN,NaN,NaN,NaN,,true,,NaN,,true,NaN,NaN,46.1,15.2,,NaN,NaN,true,NaN,NaN,NaN,,true,true,95.1,57.6,NaN,true,NaN,NaN,NaN,0.4159717559814453,0.7353212833404541,NaN,1,1,NaN,,2025-08-08 19:25:53.264,69:31.105,,,4.8,40.3,NaN,NaN,,,,,,,,,NaN,,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2832654735,714,15,2,80,45,V. Rasmussen,dwuxps3jv2852642q000wep6,1,80.2,37.8,2025-08-08T18:37:07.789,2025-08-11T09:29:26,"{""id"": 5827091927, ""qualifierId"": 327, ""value"": ""2""}",1.0,byt0rdri3jylo021u4gswxb10,Hobro vs B 93,1_Division,2025-08-08,DNK,,NaN,NaN,NaN,true,,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,,NaN,,NaN,NaN,NaN,52.3,17.7,,NaN,NaN,NaN,98.0,48.0,true,,NaN,NaN,NaN,NaN,757,NaN,NaN,NaN,NaN,0.044246505945920944,0.09966418892145157,NaN,2,2,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2832651687,717,15,2,77,7,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,1,70.6,37.4,2025-08-08T18:33:30.059,2025-08-08T18:34:43,"{""id"": 5827075299, ""qualifierId"": 231, ""value"": ""50.2""}",1.0,byt0rdri3jylo021u4gswxb10,Hobro vs B 93,1_Division,2025-08-08,DNK,,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,true,true,Center,NaN,NaN,true,NaN,NaN,NaN,true,NaN,,NaN,,true,,NaN,NaN,NaN,52.2,19,,NaN,NaN,NaN,84.5,44.4,NaN,,NaN,true,98.5,50.2,685,NaN,NaN,NaN,NaN,0.011023230850696564,0.0,NaN,2,3,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2832652455,725,15,2,78,2,R. Arabaci,7h02v4ymnko5fh01iylbh34es,1,88.4,32.7,2025-08-08T18:34:25.059,2025-08-08T19:06:55,"{""id"": 5827166453, ""qualifierId"": 100}",1.0,byt0rdri3jylo021u4gswxb10,Hobro vs B 93,1_Division,2025-08-08,DNK,,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,true,true,Center,true,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,,true,,NaN,true,true,49.6,19,,true,NaN,NaN,99.0,48.4,true,,NaN,NaN,98.9,45.3,687,NaN,NaN,NaN,NaN,0.01875639706850052,0.0,NaN,3,3,true,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2832652483,726,15,2,78,6,O. Søe,9213debwtuph6cjborx73sx78,1,91.1,40.9,2025-08-08T18:34:29.134,2025-08-08T18:36:04,"{""id"": 5827081499, ""qualifierId"": 230, ""value"": ""99.5""}",NaN,byt0rdri3jylo021u4gswxb10,Hobro vs B 93,1_Division,2025-08-08,DNK,,NaN,NaN,true,NaN,,true,NaN,NaN,NaN,true,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,,true,,NaN,NaN,NaN,50.6,19,,NaN,NaN,NaN,92.7,42.6,NaN,,NaN,NaN,99.5,48.9,817,NaN,NaN,NaN,NaN,0.04514244943857193,0.0,NaN,3,3,true,,NaN,NaN,,,NaN,NaN,true,NaN,,,,,,,,,NaN,,NaN,NaN,NaN,,,,NaN,,NaN,,true,725,NaN,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2832652525,727,13,2,78,9,N. Thomsen,4a0jmv6qmwn01iuqp1mhnyzth,1,88.0,38.9,2025-08-08T18:34:31.598,2025-08-08T18:35:47,"{""id"": 5827176527, ""qualifierId"": 77}",NaN,byt0rdri3jylo021u4gswxb10,Hobro vs B 93,1_Division,2025-08-08,DNK,,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,true,NaN,Center,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,59.3,52.8,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,98.9,46.2,NaN,NaN,NaN,NaN,NaN,0.06021732836961746,0.0,NaN,2,3,true,,NaN,NaN,,,NaN,NaN,true,NaN,,,,,,,,,NaN,,NaN,NaN,true,,,,NaN,,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2832657343,741,13,2,83,58,M. Bruhn,8gqvlydur0v4cpmz1ozqkejh0,1,93.9,65.8,2025-08-08T18:40:20.381,2025-08-08T19:06:00,"{""id"": 5827196611, ""qualifierId"": 231, ""value"": ""54.9""}",NaN,byt0rdri3jylo021u4gswxb10,Hobro vs B 93,1_Division,2025-08-08,DNK,,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,Center,NaN,true,true,NaN,NaN,true,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,33.3,13.9,,NaN,NaN,NaN,96.3,45.8,NaN,,NaN,NaN,97.6,54.9,NaN,NaN,NaN,NaN,NaN,0.106312595307827,0.0,NaN,2,2,NaN,,NaN,NaN,,,NaN,NaN,true,NaN,,,,,,,,,NaN,,NaN,NaN,NaN,,,,true,,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2832665163,796,14,2,93,44,Z. Hyltoft,b0yv1pcxifawqx6r1cfqq3otm,1,71.2,50.3,2025-08-08T18:50:06.950,2025-08-08T18:51:20,"{""id"": 5827150585, ""qualifierId"": 56, ""value"": ""Center""}",1.0,byt0rdri3jylo021u4gswxb10,Hobro vs B 93,1_Division,2025-08-08,DNK,,NaN,NaN,NaN,true,,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,47.1,38.6,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,96.4,50,NaN,NaN,NaN,NaN,NaN,0.022667482495307922,0.0,NaN,1,2,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2832665861,810,15,2,95,1,M. Nielsen,8q8yol44e42o9hwttlopznvh0,1,85.6,39.7,2025-08-08T18:51:23.856,2025-08-08T18:52:13,"{""id"": 5827217583, ""qualifierId"": 72}",NaN,byt0rdri3jylo021u4gswxb10,Hobro vs B 93,1_Division,2025-08-08,DNK,,NaN,NaN,true,NaN,,NaN,true,NaN,NaN,NaN,NaN,Center,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,true,,true,,NaN,NaN,NaN,47.8,19,,NaN,NaN,NaN,92.7,43.7,NaN,,NaN,true,98.4,48.6,896,NaN,NaN,NaN,NaN,0.08438677340745926,0.0,true,2,2,NaN,,NaN,NaN,,,NaN,NaN,true,NaN,,,,,,,,,NaN,,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2832661385,822,15,2,86,38,F. Isaki,86mx27krl6c613x6e3t9g3cic,1,79.6,32.9,2025-08-08T18:43:00.263,2025-08-11T09:29:26,"{""id"": 5827132527, ""qualifierId"": 322, ""value"": ""0.024444187059998512""}",1.0,byt0rdri3jylo021u4gswxb10,Hobro vs B 93,1_Division,2025-08-08,DNK,,NaN,NaN,NaN,true,,NaN,true,NaN,NaN,NaN,true,Center,NaN,NaN,true,NaN,NaN,NaN,NaN,true,,NaN,,NaN,,NaN,NaN,NaN,51.8,5.1,,NaN,NaN,NaN,98.4,49.5,NaN,,NaN,true,NaN,NaN,754,NaN,NaN,NaN,NaN,0.02816084399819374,0.024444187059998512,NaN,2,3,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2834400069,981,13,2,89,8,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,1,77.1,35.2,2025-08-08T18:45:30.600,2025-08-12T12:15:26,"{""id"": 5836793933, ""qualifierId"": 85}",NaN,byt0rdri3jylo021u4gswxb10,Hobro vs B 93,1_Division,2025-08-08,DNK,,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,52.4,50,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,98.6,49.3,NaN,NaN,NaN,NaN,NaN,0.0532049685716629,0.0,NaN,1,3,NaN,,NaN,NaN,,,NaN,NaN,true,NaN,,,,,,,,,true,,NaN,NaN,NaN,,,,NaN,,true,,NaN,NaN,NaN,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2835393679,29,15,1,1,50,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,1,73.8,44.0,2025-08-16T12:01:36.822,2025-08-19T09:29:21,"{""id"": 5842400287, ""qualifierId"": 22}",NaN,c2vt6ew26r5brr4yfnlr9nj84,Hillerød vs Hobro,1_Division,2025-08-16,DNK,,NaN,NaN,NaN,true,,true,true,NaN,,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,53.6,5.1,NaN,NaN,,NaN,98.9,49.5,NaN,NaN,NaN,true,NaN,NaN,22,NaN,,,,0.03257208317518234,0.12848691642284393,,1,2,NaN,,NaN,NaN,,,NaN,NaN,true,,,,,,,,,,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2835403887,154,13,1,13,20,C. Allen,81gka3mi69fh8gyehyy8xo9as,1,92.9,35.6,2025-08-16T12:13:07.364,2025-08-16T12:14:16,"{""id"": 5842457661, ""qualifierId"": 29}",1.0,c2vt6ew26r5brr4yfnlr9nj84,Hillerød vs Hobro,1_Division,2025-08-16,DNK,,true,NaN,NaN,NaN,,NaN,true,NaN,,NaN,true,Center,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,37.5,11.1,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,94.9,37.4,NaN,NaN,,,,0.06631402671337128,0.0,,3,2,true,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2835407497,189,13,1,17,2,N. Schmidt,5dlh0fa9yo6z283w9p58xmnoq,1,89.8,49.3,2025-08-16T12:16:49.422,2025-08-16T12:18:00,"{""id"": 5842477717, ""qualifierId"": 102, ""value"": ""39.3""}",1.0,c2vt6ew26r5brr4yfnlr9nj84,Hillerød vs Hobro,1_Division,2025-08-16,DNK,,NaN,NaN,true,NaN,,true,true,NaN,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,39.3,6.9,true,NaN,,NaN,NaN,NaN,true,NaN,true,NaN,95.6,49.5,NaN,NaN,,,,0.3699612617492676,0.0,,3,1,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2835409965,218,15,1,19,52,M. Mouritz,ezbixgm2km8iapnsl57bn4wkp,1,82.7,33.1,2025-08-16T12:19:39.449,2025-08-16T12:21:04,"{""id"": 5842492287, ""qualifierId"": 147, ""value"": ""36.8""}",1.0,c2vt6ew26r5brr4yfnlr9nj84,Hillerød vs Hobro,1_Division,2025-08-16,DNK,,NaN,NaN,NaN,true,,true,NaN,NaN,,true,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,true,,,NaN,NaN,46.6,26.4,NaN,NaN,,NaN,86.9,36.8,NaN,NaN,NaN,true,99.1,48.4,154,NaN,,,,0.04555421322584152,0.0,,1,2,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2835416567,236,15,1,30,15,V. Rasmussen,dwuxps3jv2852642q000wep6,1,70.3,45.6,2025-08-16T12:30:01.685,2025-08-19T10:29:17,"{""id"": 5842528135, ""qualifierId"": 103, ""value"": ""17.7""}",1.0,c2vt6ew26r5brr4yfnlr9nj84,Hillerød vs Hobro,1_Division,2025-08-16,DNK,,NaN,NaN,NaN,true,,true,true,NaN,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,52.4,17.7,NaN,NaN,,NaN,97.3,48.0,NaN,NaN,NaN,true,NaN,NaN,337,NaN,,,,0.022249262779951096,0.07237104326486588,,1,2,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2835416925,239,14,1,31,17,F. Dietz,ebd3uvtt54wkdsahc2127j02c,1,96.4,52.6,2025-08-16T12:31:04.261,2025-08-16T12:33:09,"{""id"": 5842648447, ""qualifierId"": 328}",1.0,c2vt6ew26r5brr4yfnlr9nj84,Hillerød vs Hobro,1_Division,2025-08-16,DNK,,true,true,NaN,NaN,,NaN,NaN,NaN,,true,true,Center,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,49.0,39.9,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,99.0,51.1,NaN,NaN,,,,0.19681508839130402,0.0,,3,3,true,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2835417257,249,15,1,31,46,V. Rasmussen,dwuxps3jv2852642q000wep6,1,85.2,30.3,2025-08-16T12:31:33.142,2025-08-16T12:32:54,"{""id"": 5842532313, ""qualifierId"": 20}",1.0,c2vt6ew26r5brr4yfnlr9nj84,Hillerød vs Hobro,1_Division,2025-08-16,DNK,,NaN,NaN,NaN,NaN,,true,true,NaN,,NaN,true,Center,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,,,NaN,NaN,48.1,19,NaN,NaN,,NaN,89.4,35.4,NaN,NaN,NaN,true,98.0,46.8,343,NaN,,,,0.05464620515704155,0.0,,1,2,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2835417657,252,15,1,32,27,M. Bruhn,8gqvlydur0v4cpmz1ozqkejh0,1,94.8,46.2,2025-08-16T12:32:14.332,2025-08-19T11:29:13,"{""id"": 5851673861, ""qualifierId"": 79}",1.0,c2vt6ew26r5brr4yfnlr9nj84,Hillerød vs Hobro,1_Division,2025-08-16,DNK,,true,true,NaN,NaN,,NaN,NaN,NaN,,true,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,,NaN,NaN,50.1,25.3,NaN,NaN,,NaN,99.0,48.7,true,NaN,NaN,NaN,98.5,46.8,345,NaN,,,,0.13710594177246094,0.5125786662101746,,3,3,true,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2835413525,290,15,1,24,53,A. Justinussen,uiyol728wan4mxco2foplknp,1,68.0,42.8,2025-08-16T12:24:40.181,2025-08-19T10:29:09,"{""id"": 5842510983, ""qualifierId"": 233, ""value"": ""190""}",1.0,c2vt6ew26r5brr4yfnlr9nj84,Hillerød vs Hobro,1_Division,2025-08-16,DNK,,NaN,NaN,NaN,true,,true,NaN,NaN,,true,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,52.7,32.9,NaN,NaN,,NaN,98.8,50.5,NaN,NaN,NaN,true,NaN,NaN,190,NaN,,,,0.013164849020540714,0.11326520889997482,,1,3,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,true,,true,,NaN,NaN,NaN,NaN,,,,NaN,true,NaN,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2835413985,296,13,1,25,49,J. Witt,5z7y55t2o577r8ki3i5855as,1,92.0,48.3,2025-08-16T12:25:36.036,2025-08-16T12:26:43,"{""id"": 5842513439, ""qualifierId"": 230, ""value"": ""99.1""}",1.0,c2vt6ew26r5brr4yfnlr9nj84,Hillerød vs Hobro,1_Division,2025-08-16,DNK,,true,NaN,true,NaN,,NaN,NaN,NaN,,true,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,62.0,47.2,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,99.1,49.3,NaN,NaN,,,,0.0728321447968483,0.0,,3,2,true,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,true,,NaN,,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2835423631,331,13,1,40,17,O. Klitten,e19g5bz7s9wqcvj8mttztxi0a,1,79.7,56.6,2025-08-16T12:40:04.517,2025-08-16T12:41:13,"{""id"": 4611686018471310379, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,c2vt6ew26r5brr4yfnlr9nj84,Hillerød vs Hobro,1_Division,2025-08-16,DNK,,NaN,NaN,NaN,true,,NaN,NaN,NaN,,NaN,true,Center,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,64.0,80.6,true,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,97.1,49.3,NaN,NaN,,,,0.060436420142650604,0.0,,1,2,true,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,true,,NaN,,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2835416117,333,15,1,29,14,H. Toftegaard,e2157naqwp1qdsgaxre307cb8,1,82.2,34.2,2025-08-16T12:29:01.215,2025-08-16T12:30:08,"{""id"": 5842525103, ""qualifierId"": 56, ""value"": ""Center""}",1.0,c2vt6ew26r5brr4yfnlr9nj84,Hillerød vs Hobro,1_Division,2025-08-16,DNK,,NaN,NaN,NaN,true,,true,true,NaN,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,,,NaN,NaN,46.2,19,NaN,NaN,,NaN,84.2,35.6,true,NaN,NaN,NaN,99.3,49.5,219,NaN,,,,0.022554857656359673,0.0,,3,2,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2835426873,357,16,1,43,20,M. Bruhn,8gqvlydur0v4cpmz1ozqkejh0,1,94.3,43.4,2025-08-16T12:43:06.887,2025-08-19T11:29:13,"{""id"": 5842583451, ""qualifierId"": 56, ""value"": ""Center""}",1.0,c2vt6ew26r5brr4yfnlr9nj84,Hillerød vs Hobro,1_Division,2025-08-16,DNK,,NaN,NaN,NaN,NaN,,true,NaN,true,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,,NaN,NaN,50.6,20.3,true,NaN,,NaN,NaN,NaN,true,NaN,true,NaN,96.9,48.0,NaN,NaN,,,,0.42094212770462036,0.4514167904853821,,1,1,true,,2025-08-16 13:43:06.438,43:19.801,,,3.1,52.3,NaN,,,,,,,,,,NaN,,NaN,,NaN,,NaN,,NaN,true,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2835474241,884,15,2,86,50,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,1,87.2,51.1,2025-08-16T13:42:17.538,2025-08-16T13:43:23,"{""id"": 5842851121, ""qualifierId"": 154}",1.0,c2vt6ew26r5brr4yfnlr9nj84,Hillerød vs Hobro,1_Division,2025-08-16,DNK,,NaN,NaN,true,NaN,,true,true,NaN,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,true,,,NaN,NaN,52.4,19,NaN,NaN,,NaN,88.8,51.3,true,NaN,NaN,NaN,98.6,50.4,648,NaN,,,,0.09403109550476074,0.0,,3,2,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,,
